,size
10137,36.2
10138,36.2
10139,36.2
10140,36.2
10141,36.2
10142,36.2
10143,28.2
10144,31.8
10145,24.0
10146,24.0
10147,32.0
10148,26.0
10149,28.0
10150,19.0
10151,28.0
10152,28.0
10153,24.0
10154,28.0
10155,28.0
10156,28.0
10157,28.0
10158,10.5
10159,8.0
10160,20.0
10161,8.0
10162,20.0
10163,25.0
10164,23.7
10165,40.0
10166,38.0
10167,50.0
10168,32.0
10169,42.0
10170,34.0
10171,56.0
10172,40.0
10173,40.0
10174,56.0
10175,35.0
10176,29.8
10177,29.8
10178,36.0
10179,18.3
10180,16.0
10181,20.0
10182,14.0
10183,9.0
10184,16.0
10185,11.0
10186,12.0
10187,39.5
10188,46.0
10189,28.0
10190,60.0
10191,54.0
10192,57.5
10193,13.0
10194,13.0
10195,13.0
10196,13.0
10197,13.0
10198,13.0
10199,13.0
10200,13.0
10201,13.0
10202,13.0
10203,13.0
10204,13.0
10205,13.0
10206,13.0
10207,13.0
10208,13.0
10209,13.0
10210,13.0
10211,13.0
10212,13.0
10213,11.0
10214,26.2
10215,26.2
10216,26.2
10217,26.2
10218,26.2
10219,26.2
10220,26.2
10221,26.2
10222,26.2
10223,26.2
10224,26.2
10225,26.2
10226,26.2
10227,26.2
10228,26.2
10229,26.2
10230,26.2
10231,26.2
10232,26.2
10233,26.2
10234,26.2
10235,26.2
10236,26.2
10237,26.2
10238,26.2
10239,26.2
10240,26.2
10241,26.2
10242,35.0
10243,26.2
10244,26.2
10245,26.2
10246,26.2
10247,4.0
10248,26.2
10249,26.2
10250,26.2
10251,26.2
10252,26.2
10253,26.2
10254,26.2
10255,26.2
10256,26.2
10257,26.2
10258,26.2
10259,26.2
10260,26.2
10261,26.2
10262,26.2
10263,26.2
10264,26.2
10265,26.2
10266,26.2
10267,26.2
10268,26.2
10269,26.2
10270,26.2
10271,26.2
10272,26.2
10273,26.2
10274,26.2
10275,26.2
10276,26.2
10277,26.2
10278,26.2
10279,26.2
10280,26.2
10281,26.2
10282,26.2
10283,26.2
10284,26.2
10285,26.2
10286,26.2
10287,26.2
10288,26.2
10289,26.2
10290,26.2
10291,26.2
10292,26.2
10293,26.2
10294,26.2
10295,26.2
10296,26.2
10297,26.2
10298,26.2
10299,26.2
10300,26.2
10301,26.2
10302,26.2
10303,26.2
10304,26.2
10305,26.2
10306,26.2
10307,26.2
10308,26.2
10309,26.2
10310,26.2
10311,26.2
10312,26.2
10313,26.2
10314,26.2
10315,26.2
10316,26.2
10317,26.2
10318,26.2
10319,26.2
10320,26.2
10321,26.2
10322,26.2
10323,26.2
10324,26.2
10325,26.2
10326,26.2
10327,26.2
10328,26.2
10329,26.2
10330,26.2
10331,26.2
10332,26.2
10333,26.2
10334,26.2
10335,26.2
10336,26.2
10337,26.2
10338,26.2
10339,26.2
10340,26.2
10341,26.2
10342,26.2
10343,26.2
10344,26.2
10345,26.2
10346,26.2
10347,26.2
10348,26.2
10349,26.2
10350,26.2
10351,26.2
10352,26.2
10353,26.2
10354,26.2
10355,26.2
10356,26.2
10357,26.2
10358,26.2
10359,26.2
10360,26.2
10361,26.2
10362,26.2
10363,26.2
10364,26.2
10365,26.2
10366,26.2
10367,26.2
10368,26.2
10369,26.2
10370,26.2
10371,26.2
10372,26.2
10373,26.2
10374,26.2
10375,26.2
10376,26.2
10377,26.2
10378,26.2
10379,26.2
10380,26.2
10381,26.2
10382,26.2
10383,26.2
10384,26.2
10385,26.2
10386,26.2
10387,26.2
10388,26.2
10389,26.2
10390,26.2
10391,26.2
10392,26.2
10393,26.2
10394,26.2
10395,26.2
10396,26.2
10397,26.2
10398,26.2
10399,26.2
10400,26.2
10401,26.2
10402,26.2
10403,26.2
10404,26.2
10405,26.2
10406,26.2
10407,26.2
10408,26.2
10409,26.2
10410,26.2
10411,26.2
10412,26.2
10413,26.2
10414,26.2
10415,26.2
10416,26.2
10417,26.2
10418,26.2
10419,26.2
10420,26.2
10421,26.2
10422,26.2
10423,26.2
10424,26.2
10425,26.2
10426,19.0
10427,17.0
10428,18.0
10429,19.0
10430,20.0
10431,21.0
10432,18.0
10433,18.0
10434,19.0
10435,18.0
10436,14.0
10437,28.0
10438,170.0
10439,140.0
10440,18.0
10441,12.0
10442,9.0
10443,10.0
10444,12.0
10445,15.0
10446,18.0
10447,20.0
10448,15.0
10449,32.2
10450,25.0
10451,20.0
10452,16.0
10453,22.0
10454,29.6
10455,26.0
10456,31.2
10457,16.0
10458,16.0
10459,20.0
10460,18.0
10461,22.0
10462,8.0
10463,18.0
10464,18.0
10465,16.0
10466,21.0
10467,16.0
10468,16.0
10469,22.0
10470,9.0
10471,22.0
10472,21.0
10473,11.0
10474,12.0
10475,18.0
10476,18.0
10477,21.0
10478,21.0
10479,17.0
10480,15.0
10481,8.0
10482,9.0
10483,21.0
10484,18.0
10485,34.4
10486,26.0
10487,26.0
10488,12.0
10489,12.0
10490,8.0
10491,10.0
10492,15.0
10493,12.0
10494,18.0
10495,6.0
10496,18.0
10497,18.0
10498,18.0
10499,8.0
10500,10.0
10501,8.0
10502,8.0
10503,8.0
10504,8.0
10505,18.0
10506,12.0
10507,10.0
10508,18.0
10509,8.0
10510,35.0
10511,10.0
10512,10.0
10513,8.0
10514,12.0
10515,6.0
10516,10.0
10517,6.0
10518,12.0
10519,18.0
10520,10.0
10521,18.0
10522,38.0
10523,12.0
10524,10.0
10525,12.0
10526,12.0
10527,8.0
10528,12.0
10529,15.0
10530,8.0
10531,8.0
10532,8.0
10533,10.0
10534,8.0
10535,12.0
10536,32.0
10537,10.0
10538,8.0
10539,15.0
10540,8.0
10541,8.0
10542,10.0
10543,6.0
10544,15.0
10545,20.0
10546,20.0
10547,8.0
10548,8.0
10549,8.0
10550,6.0
10551,10.0
10552,12.0
10553,15.0
10554,15.0
10555,10.0
10556,15.0
10557,8.0
10558,8.0
10559,45.0
10560,25.0
10561,25.0
10562,18.0
10563,18.0
10564,12.0
10565,18.0
10566,10.0
10567,10.0
10568,10.0
10569,15.0
10570,10.0
10571,10.0
10572,10.0
10573,10.0
10574,10.0
10575,20.0
10576,12.0
10577,18.0
10578,15.0
10579,20.0
10580,35.0
10581,20.0
10582,19.0
10583,40.0
10584,15.0
10585,8.0
10586,10.0
10587,10.0
10588,18.0
10589,15.0
10590,15.0
10591,18.0
10592,15.0
10593,10.0
10594,15.0
10595,15.0
10596,18.0
10597,30.0
10598,6.0
10599,10.0
10600,6.0
10601,6.0
10602,40.0
10603,15.0
10604,6.0
10605,12.0
10606,12.0
10607,12.0
10608,30.0
10609,12.0
10610,6.0
10611,15.0
10612,15.0
10613,15.0
10614,25.0
10615,20.0
10616,60.0
10617,60.0
10618,18.0
10619,20.0
10620,60.0
10621,50.0
10622,35.0
10623,60.0
10624,20.0
10625,10.0
10626,12.0
10627,55.0
10628,65.0
10629,12.0
10630,20.0
10631,12.0
10632,60.0
10633,50.0
10634,60.0
10635,10.0
10636,70.0
10637,60.0
10638,30.0
10639,40.0
10640,70.0
10641,60.0
10642,60.0
10643,12.0
10644,70.0
10645,60.0
10646,30.0
10647,50.0
10648,60.0
10649,60.0
10650,60.0
10651,60.0
10652,80.0
10653,60.0
10654,60.0
10655,50.0
10656,40.0
10657,40.0
10658,12.0
10659,60.0
10660,10.0
10661,70.0
10662,8.0
10663,15.0
10664,60.0
10665,15.0
10666,70.0
10667,55.0
10668,12.0
10669,60.0
10670,70.0
10671,40.0
10672,60.0
10673,70.0
10674,60.0
10675,12.0
10676,70.0
10677,80.0
10678,50.0
10679,15.0
10680,8.0
10681,15.0
10682,6.0
10683,60.0
10684,30.0
10685,6.0
10686,18.0
10687,50.0
10688,28.0
10689,22.0
10690,18.0
10691,15.0
10692,45.0
10693,35.0
10694,10.0
10695,10.0
10696,11.0
10697,22.0
10698,17.0
10699,35.0
10700,18.0
10701,20.0
10702,28.0
10703,10.0
10704,26.0
10705,32.0
10706,34.0
10707,32.0
10708,6.0
10709,7.0
10710,19.0
10711,40.0
10712,40.0
10713,18.0
10714,40.0
10715,55.0
10716,50.0
10717,65.0
10718,32.0
10719,27.0
10720,22.0
10721,40.0
10722,25.0
10723,20.0
10724,28.0
10725,22.0
10726,24.0
10727,24.0
10728,21.0
10729,27.0
10730,35.0
10731,45.0
10732,50.0
10733,36.0
10734,35.0
10735,50.0
10736,28.0
10737,80.0
10738,19.0
10739,16.0
10740,50.0
10741,24.0
10742,45.0
10743,25.0
10744,30.0
10745,21.0
10746,45.0
10747,55.0
10748,8.0
10749,25.0
10750,9.0
10751,35.0
10752,12.0
10753,40.0
10754,6.0
10755,6.0
10756,6.0
10757,40.0
10758,15.0
10759,30.0
10760,6.0
10761,60.0
10762,9.0
10763,18.0
10764,60.0
10765,60.0
10766,40.0
10767,60.0
10768,60.0
10769,60.0
10770,60.0
10771,75.0
10772,75.0
10773,70.0
10774,50.0
10775,95.0
10776,12.0
10777,11.0
10778,50.0
10779,12.0
10780,9.0
10781,65.0
10782,10.0
10783,19.0
10784,28.0
10785,50.0
10786,28.0
10787,33.0
10788,60.0
10789,11.0
10790,48.0
10791,11.0
10792,12.0
10793,20.0
10794,40.0
10795,9.0
10796,10.0
10797,7.0
10798,58.0
10799,10.0
10800,10.0
10801,44.0
10802,85.0
10803,75.0
10804,18.0
10805,20.0
10806,50.0
10807,45.0
10808,12.0
10809,24.0
10810,35.0
10811,18.0
10812,50.0
10813,19.0
10814,11.0
10815,28.0
10816,28.0
10817,42.0
10818,10.0
10819,11.0
10820,14.0
10821,60.0
10822,9.0
10823,60.0
10824,60.0
10825,32.0
10826,65.0
10827,80.0
10828,40.0
10829,40.0
10830,50.0
10831,55.0
10832,9.0
10833,9.0
10834,60.0
10835,60.0
10836,10.0
10837,70.0
10838,17.5
10839,12.0
10840,70.0
10841,10.0
10842,60.0
10843,80.0
10844,70.0
10845,70.0
10846,22.0
10847,85.0
10848,11.0
10849,70.0
10850,70.0
10851,12.0
10852,80.0
10853,12.4
10854,21.3
10855,14.6
10856,56.3
10857,60.0
10858,52.2
10859,9.0
10860,62.0
10861,60.0
10862,9.6
10863,29.6
10864,29.6
10865,30.2
10866,38.2
10867,10.5
10868,9.0
10869,31.2
10870,13.4
10871,9.6
10872,15.3
10873,8.0
10874,29.6
10875,25.0
10876,6.0
10877,8.0
10878,15.0
10879,15.0
10880,60.0
10881,9.0
10882,15.0
10883,12.0
10884,18.0
10885,20.0
10886,22.0
10887,22.0
10888,20.0
10889,12.0
10890,10.0
10891,40.0
10892,8.0
10893,16.0
10894,12.0
10895,15.0
10896,18.0
10897,8.0
10898,20.0
10899,15.0
10900,25.0
10901,9.0
10902,10.0
10903,30.0
10904,15.0
10905,16.0
10906,18.0
10907,25.0
10908,18.0
10909,57.9
10910,55.0
10911,19.0
10912,50.0
10913,19.0
10914,9.0
10915,65.0
10916,13.0
10917,12.0
10918,13.0
10919,13.0
10920,16.0
10921,80.0
10922,85.0
10923,50.0
10924,48.0
10925,11.0
10926,60.0
10927,15.0
10928,60.0
10929,50.0
10930,55.0
10931,10.0
10932,11.0
10933,12.0
10934,10.0
10935,17.5
10936,13.0
10937,22.0
10938,8.0
10939,12.0
10940,16.0
10941,25.0
10942,55.0
10943,22.0
10944,19.0
10945,9.0
10946,14.0
10947,16.0
10948,13.0
10949,45.0
10950,53.0
10951,11.0
10952,17.0
10953,20.0
10954,13.0
10955,48.0
10956,13.0
10957,22.0
10958,8.0
10959,59.0
10960,40.0
10961,42.0
10962,58.0
10963,56.0
10964,68.0
10965,69.0
10966,55.0
10967,50.0
10968,68.0
10969,58.0
10970,63.0
10971,60.0
10972,13.0
10973,88.0
10974,13.0
10975,62.0
10976,8.0
10977,10.0
10978,10.0
10979,18.0
10980,22.0
10981,16.0
10982,16.0
10983,15.0
10984,16.0
10985,16.0
10986,15.0
10987,10.0
10988,9.0
10989,60.0
10990,12.0
10991,13.0
10992,60.0
10993,40.0
10994,19.0
10995,50.0
10996,24.0
10997,10.0
10998,18.0
10999,15.0
11000,70.0
11001,70.0
11002,10.0
11003,16.0
11004,12.0
11005,18.0
11006,9.0
11007,10.0
11008,12.0
11009,80.0
11010,12.0
11011,8.0
11012,17.0
11013,14.0
11014,14.0
11015,60.0
11016,15.0
11017,18.0
11018,18.0
11019,16.0
11020,18.0
11021,18.0
11022,18.0
11023,27.0
11024,16.0
11025,29.0
11026,36.0
11027,31.0
11028,36.0
11029,14.0
11030,14.0
11031,16.0
11032,16.0
11033,16.0
11034,14.0
11035,15.0
11036,15.0
11037,13.0
11038,10.0
11039,10.0
11040,13.0
11041,15.0
11042,9.0
11043,12.0
11044,16.0
11045,14.0
11046,15.0
11047,14.0
11048,12.0
11049,13.0
11050,14.0
11051,13.0
11052,14.0
11053,13.0
11054,14.0
11055,14.0
11056,15.0
11057,15.0
11058,13.0
11059,10.0
11060,13.0
11061,12.0
11062,12.0
11063,12.0
11064,13.0
11065,10.0
11066,11.0
11067,12.0
11068,16.0
11069,13.0
11070,9.0
11071,13.0
11072,14.0
11073,13.0
11074,10.0
11075,10.2
11076,21.7
11077,11.0
11078,10.0
11079,10.0
11080,14.0
11081,14.0
11082,14.0
11083,12.0
11084,14.0
11085,13.0
11086,13.0
11087,14.0
11088,7.0
11089,13.0
11090,14.0
11091,6.5
11092,8.0
11093,8.0
11094,8.0
11095,19.0
11096,8.0
11097,9.0
11098,8.0
11099,8.0
11100,20.0
11101,8.0
11102,6.5
11103,7.0
11104,6.0
11105,7.0
11106,28.0
11107,25.0
11108,10.0
11109,8.0
11110,7.5
11111,8.0
11112,8.0
11113,8.0
11114,8.0
11115,8.0
11116,8.0
11117,8.0
11118,8.0
11119,8.0
11120,8.0
11121,9.0
11122,4.0
11123,6.0
11124,6.0
11125,7.0
11126,6.0
11127,6.0
11128,8.0
11129,9.0
11130,9.0
11131,8.0
11132,9.0
11133,8.0
11134,8.0
11135,8.0
11136,8.0
11137,8.0
11138,9.0
11139,9.0
11140,9.0
11141,9.0
11142,6.5
11143,7.0
11144,7.0
11145,7.0
11146,7.0
11147,7.0
11148,7.0
11149,7.0
11150,7.0
11151,8.0
11152,13.0
11153,15.0
11154,26.0
11155,24.0
11156,13.0
11157,13.0
11158,20.0
11159,30.0
11160,15.0
11161,28.0
11162,25.0
11163,20.0
11164,28.0
11165,20.0
11166,18.0
11167,22.0
11168,22.0
11169,18.0
11170,11.0
11171,7.0
11172,28.0
11173,27.0
11174,26.0
11175,21.0
11176,21.0
11177,22.0
11178,25.0
11179,17.0
11180,28.0
11181,5.0
11182,20.0
11183,17.0
11184,20.0
11185,19.0
11186,10.0
11187,10.0
11188,20.0
11189,15.0
11190,19.0
11191,16.0
11192,17.0
11193,18.0
11194,17.0
11195,12.0
11196,13.0
11197,16.0
11198,14.0
11199,10.0
11200,16.0
11201,15.0
11202,20.0
11203,13.0
11204,20.0
11205,15.0
11206,14.0
11207,10.0
11208,12.0
11209,14.0
11210,12.0
11211,13.0
11212,13.0
11213,15.0
11214,15.0
11215,20.0
11216,20.0
11217,20.0
11218,20.0
11219,20.0
11220,18.0
11221,20.0
11222,10.0
11223,10.0
11224,19.0
11225,19.0
11226,19.0
11227,20.0
11228,19.0
11229,18.0
11230,12.0
11231,10.0
11232,20.0
11233,30.0
11234,6.0
11235,25.0
11236,30.0
11237,35.0
11238,12.0
11239,10.0
11240,25.0
11241,25.0
11242,20.0
11243,30.0
11244,29.0
11245,29.0
11246,30.0
11247,34.0
11248,10.0
11249,8.0
11250,10.0
11251,4.0
11252,10.0
11253,8.0
11254,10.0
11255,11.0
11256,10.0
11257,12.0
11258,30.0
11259,20.0
11260,45.0
11261,35.0
11262,40.0
11263,40.0
11264,20.0
11265,20.0
11266,10.0
11267,13.0
11268,15.0
11269,28.0
11270,29.0
11271,19.0
11272,28.0
11273,22.0
11274,19.0
11275,27.0
11276,19.0
11277,18.0
11278,19.0
11279,24.0
11280,22.0
11281,26.0
11282,19.0
11283,26.0
11284,7.0
11285,19.0
11286,22.0
11287,22.0
11288,20.0
11289,7.0
11290,23.0
11291,17.0
11292,9.0
11293,22.0
11294,18.0
11295,32.0
11296,28.0
11297,16.0
11298,31.0
11299,18.0
11300,19.0
11301,19.0
11302,22.0
11303,25.0
11304,22.0
11305,16.0
11306,23.0
11307,25.0
11308,21.0
11309,24.0
11310,28.0
11311,19.0
11312,28.0
11313,10.0
11314,8.0
11315,10.0
11316,8.0
11317,10.0
11318,10.0
11319,32.0
11320,36.0
11321,35.0
11322,25.0
11323,38.0
11324,22.0
11325,32.0
11326,28.0
11327,35.0
11328,35.0
11329,24.0
11330,25.0
11331,22.0
11332,25.0
11333,25.0
11334,10.0
11335,35.0
11336,32.0
11337,24.0
11338,18.0
11339,25.0
11340,25.0
11341,31.0
11342,34.0
11343,10.0
11344,10.0
11345,10.0
11346,10.0
11347,10.0
11348,10.0
11349,24.0
11350,24.0
11351,25.0
11352,17.0
11353,35.0
11354,17.0
11355,17.0
11356,38.0
11357,18.0
11358,18.0
11359,40.0
11360,37.0
11361,14.0
11362,33.0
11363,17.0
11364,17.0
11365,17.0
11366,52.0
11367,13.0
11368,48.0
11369,45.0
11370,10.0
11371,19.0
11372,19.0
11373,19.0
11374,14.0
11375,18.0
11376,8.0
11377,67.5
11378,35.0
11379,44.0
11380,54.0
11381,58.0
11382,40.0
11383,60.0
11384,45.0
11385,47.0
11386,47.0
11387,6.0
11388,8.0
11389,11.0
11390,12.0
11391,9.0
11392,10.0
11393,10.0
11394,10.0
11395,10.0
11396,10.0
11397,9.0
11398,11.5
11399,10.0
11400,12.0
11401,10.0
11402,12.0
11403,10.0
11404,10.0
11405,20.0
11406,6.0
11407,10.0
11408,7.0
11409,6.0
11410,7.0
11411,7.0
11412,6.0
11413,7.0
11414,7.0
11415,8.0
11416,8.0
11417,9.0
11418,8.0
11419,7.0
11420,8.0
11421,11.0
11422,9.0
11423,18.0
11424,20.0
11425,14.0
11426,20.0
11427,8.0
11428,7.5
11429,11.0
11430,10.0
11431,5.0
11432,10.0
11433,14.0
11434,16.0
11435,12.0
11436,10.0
11437,14.0
11438,13.0
11439,16.0
11440,13.0
11441,16.0
11442,9.0
11443,7.0
11444,13.0
11445,24.0
11446,17.0
11447,17.0
11448,6.0
11449,7.0
11450,18.0
11451,19.0
11452,16.0
11453,18.0
11454,15.0
11455,14.0
11456,14.0
11457,16.0
11458,7.0
11459,6.0
11460,19.0
11461,20.0
11462,12.0
11463,18.0
11464,14.0
11465,20.0
11466,12.0
11467,13.0
11468,13.0
11469,5.0
11470,13.0
11471,18.0
11472,18.0
11473,16.0
11474,10.0
11475,5.0
11476,21.0
11477,18.0
11478,18.0
11479,14.0
11480,8.0
11481,7.0
11482,10.0
11483,10.0
11484,10.0
11485,10.0
11486,7.0
11487,8.0
11488,8.0
11489,10.0
11490,7.0
11491,10.0
11492,5.0
11493,16.0
11494,16.0
11495,6.0
11496,6.0
11497,10.0
11498,10.0
11499,10.0
11500,20.0
11501,13.0
11502,20.0
11503,9.0
11504,5.0
11505,7.0
11506,19.0
11507,22.0
11508,14.0
11509,18.0
11510,9.0
11511,28.0
11512,10.0
11513,7.0
11514,20.0
11515,14.0
11516,11.0
11517,12.0
11518,18.0
11519,19.0
11520,14.0
11521,15.0
11522,20.0
11523,13.0
11524,16.0
11525,14.0
11526,6.0
11527,13.0
11528,13.0
11529,12.0
11530,12.0
11531,5.0
11532,10.0
11533,11.0
11534,13.0
11535,60.0
11536,20.0
11537,38.0
11538,29.0
11539,11.0
11540,14.0
11541,21.0
11542,18.0
11543,19.0
11544,11.0
11545,16.0
11546,18.0
11547,36.0
11548,15.0
11549,16.0
11550,14.0
11551,36.0
11552,29.0
11553,43.0
11554,12.0
11555,9.0
11556,13.0
11557,12.0
11558,10.0
11559,12.0
11560,12.0
11561,12.0
11562,13.0
11563,12.0
11564,13.0
11565,12.0
11566,14.0
11567,70.0
11568,10.0
11569,40.0
11570,48.0
11571,20.0
11572,42.0
11573,44.0
11574,34.0
11575,44.0
11576,26.0
11577,24.0
11578,18.0
11579,18.0
11580,18.0
11581,20.0
11582,26.0
11583,25.0
11584,19.0
11585,18.0
11586,20.0
11587,29.0
11588,20.0
11589,15.0
11590,20.0
11591,20.0
11592,15.0
11593,20.0
11594,24.0
11595,95.0
11596,160.0
11597,6.0
11598,110.0
11599,10.0
11600,38.0
11601,16.0
11602,150.0
11603,18.0
11604,16.0
11605,15.0
11606,16.0
11607,16.0
11608,12.0
11609,10.0
11610,6.0
11611,7.0
11612,8.0
11613,26.0
11614,8.0
11615,8.0
11616,8.0
11617,20.0
11618,10.0
11619,10.0
11620,12.0
11621,20.0
11622,15.0
11623,24.0
11624,8.0
11625,6.0
11626,6.0
11627,12.0
11628,60.0
11629,58.0
11630,25.0
11631,10.0
11632,10.0
11633,17.0
11634,28.0
11635,6.0
11636,21.0
11637,6.0
11638,19.0
11639,8.0
11640,8.0
11641,19.0
11642,22.0
11643,18.0
11644,10.0
11645,28.0
11646,9.0
11647,6.0
11648,37.0
11649,46.0
11650,10.0
11651,35.0
11652,6.0
11653,6.0
11654,13.0
11655,29.0
11656,48.0
11657,29.0
11658,17.0
11659,28.0
11660,28.0
11661,6.0
11662,16.0
11663,56.0
11664,40.0
11665,29.0
11666,44.0
11667,50.0
11668,19.0
11669,55.0
11670,8.0
11671,50.0
11672,8.0
11673,14.0
11674,14.0
11675,46.0
11676,18.0
11677,20.0
11678,18.0
11679,35.0
11680,27.0
11681,29.0
11682,35.0
11683,48.0
11684,8.0
11685,8.0
11686,13.0
11687,25.0
11688,50.0
11689,15.0
11690,8.0
11691,15.0
11692,8.0
11693,8.0
11694,8.0
11695,8.0
11696,8.0
11697,8.0
11698,8.0
11699,6.0
11700,6.0
11701,15.0
11702,8.0
11703,8.0
11704,8.0
11705,8.0
11706,8.0
11707,8.0
11708,35.0
11709,38.0
11710,9.0
11711,11.0
11712,10.0
11713,10.0
11714,10.0
11715,10.0
11716,10.0
11717,10.0
11718,10.0
11719,10.0
11720,10.0
11721,10.0
11722,10.0
11723,10.0
11724,13.0
11725,13.0
11726,13.0
11727,13.0
11728,13.0
11729,13.0
11730,13.0
11731,13.0
11732,13.0
11733,13.0
11734,13.0
11735,17.0
11736,8.0
11737,8.0
11738,18.0
11739,12.0
11740,12.0
11741,12.0
11742,12.0
11743,12.0
11744,12.0
11745,12.0
11746,12.0
11747,12.0
11748,12.0
11749,30.0
11750,16.0
11751,16.0
11752,16.0
11753,16.0
11754,16.0
11755,16.0
11756,16.0
11757,16.0
11758,60.0
11759,56.0
11760,30.0
11761,30.0
11762,66.0
11763,30.0
11764,93.0
11765,30.0
11766,32.0
11767,32.0
11768,32.0
11769,50.0
11770,58.0
11771,28.0
11772,20.0
11773,20.0
11774,18.0
11775,19.0
11776,19.0
11777,19.0
11778,19.0
11779,19.0
11780,60.0
11781,8.0
11782,60.0
11783,60.0
11784,60.0
11785,60.0
11786,60.0
11787,60.0
11788,60.0
11789,60.0
11790,40.0
11791,40.0
11792,40.0
11793,60.0
11794,57.0
11795,15.0
11796,15.0
11797,35.0
11798,28.0
11799,60.0
11800,60.0
11801,70.0
11802,60.0
11803,62.0
11804,40.0
11805,40.0
11806,40.0
11807,80.0
11808,80.0
11809,50.0
11810,50.0
11811,50.0
11812,40.0
11813,40.0
11814,110.0
11815,90.0
11816,35.0
11817,38.0
11818,60.0
11819,60.0
11820,50.0
11821,38.0
11822,30.0
11823,25.0
11824,25.0
11825,55.0
11826,10.0
11827,48.0
11828,48.0
11829,48.0
11830,42.0
11831,42.0
11832,29.0
11833,42.0
11834,55.0
11835,55.0
11836,29.0
11837,29.0
11838,45.0
11839,45.0
11840,25.0
11841,25.0
11842,25.0
11843,25.0
11844,25.0
11845,60.0
11846,25.0
11847,60.0
11848,25.0
11849,60.0
11850,45.0
11851,45.0
11852,15.0
11853,25.0
11854,25.0
11855,25.0
11856,30.0
11857,24.0
11858,23.0
11859,27.0
11860,27.0
11861,50.0
11862,41.0
11863,41.0
11864,23.0
11865,30.0
11866,48.1
11867,25.0
11868,13.0
11869,25.0
11870,25.0
11871,60.0
11872,60.0
11873,32.0
11874,55.0
11875,25.0
11876,75.0
11877,75.0
11878,55.0
11879,24.0
11880,33.0
11881,62.0
11882,32.0
11883,81.0
11884,32.0
11885,38.0
11886,62.0
11887,71.0
11888,47.0
11889,50.0
11890,80.0
11891,66.0
11892,34.0
11893,85.0
11894,64.0
11895,58.0
11896,35.0
11897,68.0
11898,35.0
11899,24.0
11900,45.0
11901,62.0
11902,62.0
11903,62.0
11904,62.0
11905,38.0
11906,68.0
11907,50.0
11908,42.0
11909,42.0
11910,60.0
11911,68.0
11912,58.0
11913,65.0
11914,40.0
11915,62.0
11916,85.0
11917,50.0
11918,67.0
11919,46.2
11920,67.0
11921,51.0
11922,80.0
11923,80.0
11924,80.0
11925,65.0
11926,80.0
11927,80.0
11928,35.0
11929,38.0
11930,65.0
11931,65.0
11932,50.0
11933,80.0
11934,50.0
11935,27.0
11936,75.0
11937,75.0
11938,100.0
11939,45.0
11940,21.0
11941,50.0
11942,28.0
11943,32.0
11944,25.0
11945,42.0
11946,30.0
11947,25.0
11948,27.0
11949,80.0
11950,80.0
11951,80.0
11952,80.0
11953,75.0
11954,81.0
11955,12.0
11956,15.0
11957,12.0
11958,12.0
11959,12.0
11960,9.0
11961,14.0
11962,14.0
11963,5.0
11964,7.0
11965,5.0
11966,9.0
11967,12.0
11968,12.0
11969,7.0
11970,15.0
11971,12.0
11972,12.0
11973,17.0
11974,12.0
11975,12.0
11976,4.0
11977,4.0
11978,5.0
11979,5.0
11980,12.0
11981,5.0
11982,9.0
11983,4.0
11984,4.0
11985,12.0
11986,18.7
11987,3.0
11988,10.0
11989,8.0
11990,4.0
11991,12.0
11992,4.0
11993,12.0
11994,4.0
11995,3.0
11996,4.0
11997,4.0
11998,4.0
11999,5.0
12000,5.0
12001,6.0
12002,12.0
12003,12.0
12004,12.0
12005,3.0
12006,4.0
12007,12.0
12008,60.0
12009,60.0
12010,30.0
12011,70.0
12012,35.0
12013,35.0
12014,42.0
12015,25.0
12016,8.0
12017,8.0
12018,30.0
12019,42.0
12020,34.0
12021,30.0
12022,60.0
12023,28.0
12024,30.0
12025,50.0
12026,50.0
12027,26.0
12028,22.0
12029,48.0
12030,53.0
12031,48.0
12032,26.0
12033,18.0
12034,27.0
12035,29.0
12036,47.0
12037,47.0
12038,41.0
12039,28.0
12040,41.0
12041,60.0
12042,60.0
12043,65.0
12044,85.0
12045,65.0
12046,51.0
12047,70.0
12048,58.0
12049,58.0
12050,60.0
12051,38.0
12052,80.0
12053,43.0
12054,48.0
12055,41.0
12056,63.0
12057,63.0
12058,70.0
12059,66.0
12060,66.0
12061,58.0
12062,41.0
12063,51.0
12064,68.0
12065,54.0
12066,47.0
12067,53.0
12068,61.0
12069,58.0
12070,71.0
12071,28.0
12072,21.0
12073,100.0
12074,60.0
12075,29.0
12076,9.0
12077,48.0
12078,62.0
12079,62.0
12080,80.0
12081,86.0
12082,48.0
12083,71.0
12084,36.0
12085,41.0
12086,60.0
12087,100.0
12088,48.0
12089,70.0
12090,50.0
12091,50.0
12092,80.0
12093,62.0
12094,130.0
12095,80.0
12096,36.0
12097,50.0
12098,70.0
12099,100.0
12100,29.0
12101,30.0
12102,60.0
12103,50.0
12104,32.0
12105,47.0
12106,47.0
12107,78.0
12108,25.0
12109,45.0
12110,26.0
12111,35.0
12112,24.0
12113,43.0
12114,32.0
12115,35.0
12116,40.0
12117,40.0
12118,35.0
12119,50.0
12120,100.0
12121,78.0
12122,21.0
12123,35.0
12124,85.0
12125,21.0
12126,15.0
12127,78.0
12128,50.0
12129,82.0
12130,30.0
12131,60.0
12132,60.0
12133,70.0
12134,60.0
12135,25.0
